latitude,longitude,Units,Construction Year,Type,Area,Floors,Height
45.5171941,-73.56109570000002,3.0,1985.0,residential,151.0,3.0,22.5
45.4981059,-73.5828296,1.0,1923.0,residential,117.0,3.0,22.5
45.5171759,-73.5610703,4.0,1985.0,residential,151.0,3.0,22.5
45.4981328,-73.58260609999998,1.0,1923.0,residential,167.0,2.0,15.0
45.5171214,-73.56095049999998,2.0,1880.0,residential,151.0,2.0,15.0
45.4982479,-73.582708,1.0,1923.0,residential,184.0,3.0,22.5
45.517142,-73.560914,2.0,1880.0,residential,151.0,2.0,15.0
45.498351,-73.582647,1.0,1923.0,residential,155.0,3.0,22.5
45.51706400000001,-73.56079179999998,3.0,1880.0,residential,151.0,2.0,15.0
45.498273,-73.58246690000001,1.0,1923.0,residential,146.0,2.0,15.0
45.517045,-73.5607313,1.0,1880.0,residential,151.0,2.0,15.0
45.49822800000001,-73.582364,1.0,1923.0,residential,128.0,3.0,22.5
45.4981859,-73.58227,1.0,1923.0,residential,129.0,4.0,30.0
45.498142,-73.58217490000001,1.0,1923.0,residential,190.0,4.0,30.0
45.498101,-73.582073,1.0,1923.0,residential,129.0,4.0,30.0
45.51551,-73.557317,1.0,1900.0,residential,61.0,1.0,7.5
45.498061,-73.581971,1.0,1923.0,residential,148.0,2.0,15.0
45.497995,-73.58180899999998,1.0,1923.0,residential,176.0,2.0,15.0
45.51551,-73.557317,1.0,1900.0,residential,55.0,1.0,7.5
45.497924,-73.58186599999998,1.0,1923.0,residential,110.0,4.0,30.0
45.5155076,-73.55730530000002,1.0,1900.0,residential,62.0,1.0,7.5
45.497858,-73.5819181,1.0,1923.0,residential,117.0,4.0,30.0
45.5154697,-73.5572361,1.0,1900.0,residential,58.0,1.0,7.5
45.49792120000001,-73.5821022,1.0,1923.0,residential,121.0,3.0,22.5
45.497836,-73.582143,1.0,1923.0,residential,165.0,3.0,22.5
45.51543510000001,-73.55720050000002,1.0,1900.0,residential,57.0,1.0,7.5
45.4979232,-73.5821065,1.0,1923.0,residential,116.0,3.0,22.5
45.515475,-73.55723700000001,1.0,1900.0,residential,52.0,1.0,7.5
45.5154319,-73.5571551,1.0,1900.0,residential,58.0,1.0,7.5
45.5154443,-73.5572057,1.0,1900.0,residential,58.0,1.0,7.5
45.5154114,-73.5571631,1.0,1900.0,residential,59.0,1.0,7.5
45.5153614,-73.557024,3.0,1900.0,residential,182.0,3.0,22.5
45.51534829999999,-73.556975,3.0,1885.0,residential,153.0,3.0,22.5
45.4976456,-73.5868481,1.0,1900.0,residential,204.0,2.0,15.0
45.5153176,-73.55686259999997,3.0,1885.0,residential,169.0,3.0,22.5
45.49779210000001,-73.5870145,12.0,1900.0,residential,718.0,1.0,7.5
45.5154937,-73.55650440000002,3.0,1910.0,residential,253.0,3.0,22.5
45.5156035,-73.5565818,3.0,1900.0,residential,176.0,3.0,22.5
45.515606,-73.556733,3.0,1956.0,residential,159.0,3.0,22.5
45.515669,-73.5569359,3.0,1900.0,residential,159.0,3.0,22.5
45.5157175,-73.55695820000003,3.0,1900.0,residential,159.0,3.0,22.5
45.5158042,-73.5570398,3.0,1900.0,residential,176.0,3.0,22.5
45.515887,-73.5572756,3.0,1910.0,residential,182.0,4.0,30.0
45.5158569,-73.557439,3.0,1910.0,residential,175.0,4.0,30.0
45.5171393,-73.560019,4.0,1875.0,residential,148.0,3.0,22.5
45.51717619999999,-73.560101,2.0,1875.0,residential,145.0,3.0,22.5
45.51716099999999,-73.560209,2.0,1875.0,residential,144.0,3.0,22.5
45.5172021,-73.5602791,5.0,1880.0,residential,226.0,3.0,22.5
45.517254,-73.560435,5.0,1880.0,residential,226.0,3.0,22.5
45.50152429999999,-73.58484539999998,1.0,1914.0,residential,467.0,4.0,30.0
45.5173137,-73.5604688,2.0,1880.0,residential,146.0,2.0,15.0
45.5174003,-73.5605418,2.0,1880.0,Commercial,146.0,3.0,30.0
45.517362,-73.560675,2.0,1880.0,residential,145.0,3.0,22.5
45.5175061,-73.560761,3.0,1934.0,residential,145.0,3.0,22.5
45.517461,-73.560909,1.0,1885.0,residential,40.0,4.0,30.0
45.5175318,-73.5608194,1.0,1885.0,residential,38.0,1.0,7.5
45.5175314,-73.56082090000002,1.0,1885.0,residential,42.0,1.0,7.5
45.517480000000006,-73.560863,1.0,1885.0,residential,23.0,1.0,7.5
45.5175582,-73.56086859999998,3.0,1885.0,residential,145.0,3.0,22.5
45.5176474,-73.561075,2.0,1885.0,residential,145.0,3.0,22.5
45.5176346,-73.5611558,2.0,1885.0,residential,146.0,3.0,22.5
45.5177118,-73.561222,2.0,1885.0,residential,145.0,3.0,22.5
45.5099204,-73.57926390000002,13.0,2015.0,Commercial,106022.0,3.0,30.0
45.517691,-73.56129899999998,1.0,1885.0,residential,77.0,4.0,30.0
45.517691,-73.56129899999998,1.0,1885.0,residential,65.0,1.0,7.5
45.5177624,-73.56132729999999,3.0,1885.0,residential,144.0,3.0,22.5
45.5177898,-73.5614109,3.0,1880.0,residential,142.0,3.0,22.5
45.5181416,-73.5623233,6.0,1900.0,residential,302.0,3.0,22.5
45.518173,-73.56254799999998,8.0,1870.0,residential,297.0,3.0,22.5
45.518413,-73.56288099999998,2.0,1875.0,residential,144.0,3.0,22.5
45.518414,-73.56297599999998,2.0,1870.0,residential,168.0,2.0,15.0
45.5184697,-73.5630235,2.0,1870.0,residential,114.0,2.0,15.0
45.5185742,-73.56328420000001,5.0,1890.0,residential,142.0,3.0,22.5
45.5186524,-73.5633455,1.0,1954.0,residential,101.0,2.0,15.0
45.51892,-73.5639422,19.0,1870.0,residential,267.0,4.0,30.0
45.5189847,-73.5640526,13.0,1900.0,residential,288.0,3.0,22.5
45.5010163,-73.58470439999998,3.0,1920.0,Commercial,1432.0,4.0,40.0
45.5190793,-73.5643458,3.0,1981.0,residential,290.0,2.0,15.0
45.51910590000001,-73.56452309999997,1.0,1875.0,residential,114.0,2.0,15.0
45.5005508,-73.58503409999999,89.0,1961.0,residential,1321.0,17.0,127.5
45.5191598,-73.5645574,2.0,1875.0,residential,113.0,2.0,15.0
45.50037920000001,-73.584982,1.0,1931.0,residential,669.0,1.0,7.5
45.5191977,-73.5646368,2.0,1875.0,residential,113.0,3.0,22.5
45.5192005,-73.5647161,1.0,1875.0,residential,113.0,2.0,15.0
45.5002819,-73.5850916,1.0,1926.0,residential,94.0,1.0,7.5
45.51922860000001,-73.56477799999998,2.0,1875.0,residential,114.0,2.0,15.0
45.5002819,-73.5850916,1.0,1926.0,residential,99.0,1.0,7.5
45.5192671,-73.5648469,2.0,1875.0,residential,113.0,2.0,15.0
45.5002819,-73.5850916,1.0,1926.0,residential,133.0,1.0,7.5
45.519277,-73.56491,2.0,1875.0,residential,113.0,2.0,15.0
45.5002819,-73.5850916,1.0,1926.0,residential,92.0,1.0,7.5
45.5002819,-73.5850916,1.0,1926.0,residential,118.0,1.0,7.5
45.5193427,-73.564939,2.0,1875.0,residential,113.0,2.0,15.0
45.5193747,-73.5649973,2.0,1875.0,residential,112.0,2.0,15.0
45.519354,-73.565101,3.0,1870.0,residential,120.0,3.0,22.5
45.51942469999999,-73.5651307,2.0,1875.0,residential,121.0,3.0,22.5
45.49853579999999,-73.5859593,1.0,1926.0,residential,259.0,3.0,22.5
45.519413,-73.565223,1.0,1875.0,residential,114.0,3.0,22.5
45.4984396,-73.5859541,1.0,1923.0,residential,314.0,3.0,22.5
45.519442,-73.565285,2.0,1875.0,residential,119.0,2.0,15.0
45.4983894,-73.58607020000002,6.0,1924.0,residential,249.0,4.0,30.0
45.51947,-73.565344,2.0,1875.0,residential,113.0,2.0,15.0
45.4983362,-73.58611710000002,1.0,1924.0,residential,185.0,3.0,22.5
45.51949860000001,-73.5653911,1.0,1880.0,residential,68.0,1.0,7.5
45.4982728,-73.58617660000002,5.0,1923.0,residential,245.0,3.0,22.5
45.49821379999999,-73.58625970000001,1.0,1918.0,residential,266.0,3.0,22.5
45.519528,-73.565475,1.0,1880.0,residential,68.0,1.0,7.5
45.49817970000001,-73.5862923,1.0,1918.0,residential,267.0,3.0,22.5
45.51952439999999,-73.56540439999998,1.0,1880.0,residential,54.0,1.0,7.5
45.51959189999999,-73.5654557,1.0,1880.0,residential,54.0,1.0,7.5
45.4977142,-73.586524,5.0,1910.0,residential,322.0,3.0,22.5
45.49763309999999,-73.586607,9.0,1910.0,residential,239.0,3.0,22.5
45.4975619,-73.5866578,6.0,1911.0,residential,238.0,4.0,30.0
45.5197399,-73.56522290000002,8.0,1983.0,residential,742.0,3.0,22.5
45.4975086,-73.5867372,5.0,1915.0,residential,237.0,4.0,30.0
45.5195677,-73.5648131,8.0,1983.0,residential,815.0,3.0,22.5
45.497242,-73.5868921,1.0,1936.0,residential,277.0,2.0,15.0
45.4971209,-73.5869859,1.0,1900.0,residential,250.0,3.0,22.5
45.4970669,-73.58713359999999,1.0,1900.0,residential,247.0,2.0,15.0
45.5193925,-73.56451340000002,2.0,1885.0,residential,139.0,3.0,22.5
45.4969322,-73.5870571,6.0,1900.0,residential,230.0,3.0,22.5
45.519376,-73.564414,2.0,1885.0,residential,139.0,3.0,22.5
45.49687279999999,-73.58711699999998,3.0,1900.0,residential,228.0,3.0,22.5
45.519332,-73.564296,4.0,1880.0,residential,279.0,3.0,22.5
45.49686079999999,-73.5872253,1.0,1910.0,residential,245.0,3.0,22.5
45.4967376,-73.5873225,2.0,2003.0,residential,220.0,3.0,22.5
45.5188429,-73.56315500000002,3.0,1915.0,residential,142.0,3.0,22.5
45.5187945,-73.5631224,8.0,1875.0,residential,289.0,3.0,22.5
45.51876,-73.56308920000002,4.0,1875.0,Commercial,289.0,3.0,30.0
45.5187345,-73.56300879999998,4.0,1875.0,Commercial,415.0,3.0,30.0
45.51868740000001,-73.5629063,3.0,1875.0,residential,158.0,3.0,22.5
45.518666,-73.562771,12.0,1880.0,residential,357.0,3.0,22.5
45.5185946,-73.56271729999997,1.0,1875.0,residential,153.0,1.0,7.5
45.5035281,-73.5838215,1.0,1914.0,Commercial,1909.0,2.0,20.0
45.5031039,-73.58415,1.0,1915.0,residential,411.0,2.0,15.0
45.50289520000001,-73.58427300000002,1.0,1928.0,Commercial,458.0,3.0,30.0
45.5019011,-73.5850943,1.0,1928.0,residential,609.0,2.0,15.0
45.501713,-73.585132,1.0,1929.0,residential,551.0,2.0,15.0
45.50153270000001,-73.58541600000002,1.0,1958.0,residential,501.0,3.0,22.5
45.50134179999999,-73.58572190000002,1.0,1954.0,residential,499.0,3.0,22.5
45.501131,-73.58573100000002,1.0,1928.0,residential,892.0,2.0,15.0
45.50104,-73.5861772,1.0,1922.0,residential,351.0,2.0,15.0
45.50104810000001,-73.58661719999998,1.0,1914.0,residential,2129.0,2.0,15.0
45.50161929999999,-73.5866978,1.0,1929.0,residential,2627.0,5.0,37.5
45.5017686,-73.5867176,1.0,1978.0,residential,212.0,3.0,22.5
45.50189500000001,-73.58666099999998,1.0,1978.0,residential,419.0,3.0,22.5
45.50204,-73.58654299999998,1.0,1969.0,residential,542.0,3.0,22.5
45.5020946,-73.5862707,1.0,1968.0,residential,357.0,2.0,15.0
45.50222,-73.58626699999998,1.0,1968.0,residential,300.0,2.0,15.0
45.50220039999999,-73.5861479,1.0,1968.0,residential,304.0,2.0,15.0
45.502286,-73.5859953,1.0,1968.0,residential,314.0,2.0,15.0
45.50228,-73.5859827,1.0,1968.0,residential,362.0,2.0,15.0
45.502401,-73.585771,1.0,1999.0,residential,574.0,2.0,15.0
45.5025505,-73.58565349999998,1.0,1930.0,residential,524.0,2.0,15.0
45.5025604,-73.58538229999998,1.0,1929.0,residential,493.0,2.0,15.0
45.5025775,-73.58518259999998,1.0,1929.0,residential,567.0,2.0,15.0
45.5026126,-73.5851041,1.0,1929.0,residential,611.0,2.0,15.0
45.5027285,-73.58475969999998,1.0,1929.0,residential,890.0,2.0,15.0
45.502979,-73.5847,1.0,1981.0,residential,976.0,2.0,15.0
45.50223099999999,-73.58543890000001,1.0,1929.0,residential,1340.0,2.0,15.0
45.50192089999999,-73.5855031,1.0,1977.0,residential,234.0,3.0,22.5
45.5018513,-73.58554409999998,1.0,1977.0,residential,211.0,3.0,22.5
45.5017818,-73.58558509999997,1.0,1977.0,residential,335.0,3.0,22.5
45.5015347,-73.5864687,1.0,1928.0,residential,616.0,2.0,15.0
45.5016,-73.586291,1.0,1928.0,Commercial,754.0,2.0,20.0
45.5017154,-73.58601469999998,1.0,1931.0,residential,1893.0,2.0,15.0
45.50198229999999,-73.58601829999998,1.0,1977.0,residential,289.0,2.0,15.0
45.502018,-73.585818,1.0,1977.0,residential,191.0,3.0,22.5
45.502075,-73.585746,1.0,1977.0,residential,297.0,3.0,22.5
45.4959175,-73.5875997,1.0,1927.0,residential,90.0,2.0,15.0
45.49659000000001,-73.58675889999998,1.0,1900.0,residential,484.0,2.0,15.0
45.4966742,-73.58664739999998,1.0,1900.0,residential,319.0,2.0,15.0
45.49672229999999,-73.58662120000002,1.0,1900.0,residential,320.0,3.0,22.5
45.49699320000001,-73.5864167,8.0,1900.0,residential,250.0,3.0,22.5
45.496887,-73.58646619999998,8.0,1900.0,residential,248.0,3.0,22.5
45.4971801,-73.58623709999998,1.0,1927.0,residential,770.0,3.0,22.5
45.4972352,-73.58621169999998,8.0,1910.0,residential,357.0,3.0,22.5
45.4973406,-73.58608120000002,2.0,1915.0,residential,506.0,3.0,22.5
45.497424,-73.5860059,1.0,1900.0,Commercial,518.0,3.0,30.0
45.4977096,-73.5857542,91.0,1963.0,residential,2702.0,12.0,90.0
45.498145,-73.5853679,1.0,1982.0,residential,19.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,14.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,23.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,26.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,20.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,29.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,23.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,31.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,21.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,45.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,39.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,38.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,38.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,37.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,33.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,25.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,44.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,43.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,43.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,46.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,43.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,39.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,40.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,37.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,40.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,53.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,36.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,72.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,36.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,47.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,42.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,41.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,41.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,47.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,42.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,39.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,41.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,41.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,41.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,46.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,87.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,42.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,42.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,42.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,42.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,87.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,83.0,1.0,7.5
45.498145,-73.5853679,1.0,1982.0,residential,88.0,1.0,7.5
45.5008086,-73.5594349,7.0,1899.0,residential,339.0,6.0,45.0
45.500542,-73.5592047,11.0,1860.0,residential,267.0,6.0,45.0
45.5002885,-73.5578348,2.0,1860.0,residential,240.0,5.0,37.5
45.500186,-73.55783799999998,4.0,1860.0,residential,495.0,4.0,30.0
45.49961079999999,-73.5562644,1.0,1870.0,residential,208.0,3.0,22.5
45.4994695,-73.55552359999999,5.0,1890.0,residential,259.0,5.0,37.5
45.499404,-73.55545800000002,4.0,1900.0,residential,261.0,5.0,37.5
45.4994484,-73.55535359999998,1.0,1890.0,residential,235.0,2.0,15.0
45.4963764,-73.55441390000001,1.0,1900.0,Commercial,435.0,3.0,30.0
45.499358,-73.5583678,1.0,1900.0,residential,221.0,2.0,15.0
45.4980999,-73.55920920000001,2.0,1875.0,residential,347.0,4.0,30.0
45.4981026,-73.5589981,2.0,1938.0,residential,333.0,4.0,30.0
45.4996678,-73.55756059999999,2.0,1893.0,residential,746.0,2.0,15.0
45.49435310000001,-73.55551379999999,2.0,1950.0,residential,144.0,3.0,22.5
45.4935748,-73.55779760000001,1.0,1926.0,residential,459.0,3.0,22.5
45.494197,-73.560334,22.0,1912.0,residential,1079.0,1.0,7.5
45.494046,-73.5609255,1.0,1900.0,residential,81.0,2.0,15.0
45.4940735,-73.5607595,1.0,1951.0,residential,362.0,2.0,15.0
45.493923,-73.56111899999998,2.0,1875.0,residential,267.0,3.0,22.5
45.4936521,-73.56143940000003,1.0,1916.0,residential,448.0,2.0,15.0
45.493415,-73.56117480000002,1.0,1919.0,residential,463.0,3.0,22.5
45.4926885,-73.559736,6.0,1900.0,residential,444.0,3.0,22.5
45.4920524,-73.5597825,2.0,1880.0,residential,202.0,3.0,22.5
45.4920211,-73.55970079999999,2.0,1880.0,residential,118.0,3.0,22.5
45.4920172,-73.55963,2.0,1880.0,residential,106.0,3.0,22.5
45.4920102,-73.55947739999998,2.0,1880.0,residential,134.0,3.0,22.5
45.4920232,-73.5593987,2.0,1880.0,residential,77.0,3.0,22.5
45.4919802,-73.5593488,2.0,1880.0,residential,72.0,3.0,22.5
45.4919753,-73.55919109999998,4.0,1875.0,residential,409.0,2.0,15.0
45.493118,-73.563482,6.0,1870.0,Commercial,475.0,3.0,30.0
45.492795,-73.56365500000003,5.0,1870.0,Commercial,456.0,3.0,30.0
45.4906486,-73.56568940000002,4.0,1880.0,residential,123.0,3.0,22.5
45.4906726,-73.5656573,1.0,1875.0,residential,81.0,2.0,15.0
45.49066440000001,-73.5656652,1.0,1875.0,residential,88.0,1.0,7.5
45.49070700000001,-73.565901,3.0,1910.0,residential,105.0,3.0,22.5
45.4890219,-73.5672938,18.0,1890.0,residential,968.0,4.0,30.0
45.4926815,-73.56036809999998,2.0,1875.0,residential,405.0,2.0,15.0
45.4972505,-73.55316490000001,7.0,1870.0,residential,412.0,3.0,22.5
45.4963039,-73.5534098,7.0,1925.0,residential,374.0,3.0,22.5
45.4854774,-73.559045,1.0,1885.0,residential,164.0,2.0,15.0
45.4854513,-73.5589937,1.0,1885.0,residential,210.0,2.0,15.0
45.4842836,-73.5590946,6.0,1880.0,residential,248.0,3.0,22.5
45.4846622,-73.55949190000003,8.0,1983.0,residential,1232.0,2.0,15.0
45.484979,-73.55985299999998,4.0,1984.0,residential,214.0,2.0,15.0
45.485054,-73.559928,8.0,1984.0,residential,377.0,3.0,22.5
45.48298970000001,-73.55935389999998,8.0,1885.0,residential,332.0,3.0,22.5
45.4830633,-73.5594916,2.0,1885.0,residential,156.0,2.0,15.0
45.483116,-73.559513,2.0,1885.0,residential,168.0,2.0,15.0
45.483187,-73.559578,3.0,1875.0,residential,402.0,2.0,15.0
45.482961,-73.55980699999998,4.0,1860.0,residential,450.0,2.0,15.0
45.4828835,-73.5597141,2.0,1900.0,residential,284.0,2.0,15.0
45.48250820000001,-73.5590043,1.0,1875.0,residential,143.0,2.0,15.0
45.4824406,-73.55896329999999,2.0,1875.0,residential,214.0,2.0,15.0
45.4824191,-73.5588812,2.0,1875.0,residential,212.0,2.0,15.0
45.482365,-73.558852,1.0,1875.0,residential,143.0,2.0,15.0
45.48233099999999,-73.55880599999998,1.0,1880.0,residential,160.0,2.0,15.0
45.4823162,-73.558746,1.0,1880.0,residential,160.0,2.0,15.0
45.482269,-73.55869190000001,1.0,1880.0,residential,160.0,2.0,15.0
45.4814681,-73.5596979,2.0,1875.0,residential,401.0,2.0,15.0
45.4815201,-73.5597938,2.0,1875.0,residential,205.0,2.0,15.0
45.48155389999999,-73.5598855,1.0,1875.0,residential,142.0,2.0,15.0
45.48164620000001,-73.5600288,6.0,1870.0,residential,507.0,2.0,15.0
45.4819336,-73.5605552,2.0,1910.0,residential,139.0,2.0,15.0
45.482772,-73.561683,3.0,1880.0,Commercial,149.0,2.0,20.0
45.4838483,-73.56339840000003,5.0,1885.0,residential,289.0,2.0,15.0
45.4836175,-73.5631526,1.0,1930.0,residential,422.0,2.0,15.0
45.4825203,-73.56173629999998,1.0,1885.0,residential,259.0,2.0,15.0
45.4824706,-73.5616761,4.0,1875.0,residential,258.0,3.0,22.5
45.4823808,-73.56168509999998,1.0,1922.0,residential,156.0,2.0,15.0
45.482349,-73.561601,1.0,1870.0,residential,173.0,2.0,15.0
45.4815191,-73.56016740000003,2.0,1885.0,residential,235.0,2.0,15.0
45.48344489999999,-73.5631196,10.0,1989.0,residential,475.0,2.0,15.0
45.4834965,-73.5640458,1.0,1984.0,residential,242.0,2.0,15.0
45.4834667,-73.5641052,1.0,1986.0,residential,235.0,2.0,15.0
45.4834223,-73.5641748,1.0,1986.0,residential,235.0,2.0,15.0
45.4833675,-73.5641551,1.0,1986.0,residential,235.0,2.0,15.0
45.4833349,-73.5642189,1.0,1986.0,residential,235.0,2.0,15.0
45.483305,-73.5642443,1.0,1986.0,residential,242.0,2.0,15.0
45.4832243,-73.56348220000002,1.0,1986.0,residential,242.0,2.0,15.0
45.48323509999999,-73.563513,1.0,1986.0,residential,235.0,2.0,15.0
45.4831797,-73.56356240000002,1.0,1986.0,residential,235.0,2.0,15.0
45.4830961,-73.5636444,1.0,1986.0,residential,235.0,2.0,15.0
45.4831122,-73.5636761,1.0,1986.0,residential,235.0,2.0,15.0
45.4830769,-73.5637304,1.0,1986.0,residential,242.0,2.0,15.0
45.4829995,-73.5638407,1.0,1986.0,residential,242.0,2.0,15.0
45.4829231,-73.5639391,1.0,1986.0,residential,235.0,2.0,15.0
45.4829,-73.56399549999998,1.0,1986.0,residential,235.0,2.0,15.0
45.4828723,-73.56406410000002,1.0,1986.0,residential,235.0,2.0,15.0
45.48284109999999,-73.5641088,1.0,1986.0,residential,242.0,2.0,15.0
45.4827829,-73.5642908,1.0,1986.0,residential,242.0,2.0,15.0
45.4827343,-73.5643456,1.0,1986.0,residential,235.0,2.0,15.0
45.4827066,-73.5644143,1.0,1986.0,residential,235.0,2.0,15.0
45.482658,-73.5644058,1.0,1986.0,residential,235.0,2.0,15.0
45.4826313,-73.5644683,1.0,1986.0,residential,235.0,2.0,15.0
45.48258870000001,-73.56457540000002,1.0,1986.0,residential,242.0,2.0,15.0
45.48238389999999,-73.5648471,5.0,1986.0,residential,475.0,2.0,15.0
45.482282700000006,-73.5649179,3.0,1925.0,residential,147.0,2.0,15.0
45.48241760000001,-73.5643065,6.0,1885.0,residential,475.0,3.0,22.5
45.48247500000001,-73.564211,8.0,1988.0,residential,475.0,3.0,22.5
45.48271330000001,-73.5638127,20.0,1994.0,residential,948.0,3.0,22.5
45.4832265,-73.56280790000002,24.0,1986.0,residential,2277.0,3.0,22.5
45.48526500000001,-73.559624,2.0,1870.0,residential,229.0,2.0,15.0
45.4853535,-73.5595683,2.0,1900.0,residential,221.0,2.0,15.0
45.483381,-73.561562,3.0,1885.0,residential,385.0,3.0,22.5
45.482862,-73.562443,6.0,1910.0,residential,337.0,3.0,22.5
45.4827205,-73.56283640000002,1.0,1925.0,residential,226.0,2.0,15.0
45.4824264,-73.5631145,1.0,1900.0,residential,250.0,2.0,15.0
45.481614,-73.563917,2.0,1870.0,residential,265.0,2.0,15.0
45.4816946,-73.56385159999998,2.0,1885.0,residential,214.0,2.0,15.0
45.4821579,-73.5629378,1.0,1900.0,residential,168.0,3.0,22.5
45.4824922,-73.56258389999998,4.0,1870.0,residential,338.0,2.0,15.0
45.4826033,-73.5624,2.0,1875.0,residential,169.0,2.0,15.0
45.4826631,-73.5619458,12.0,1967.0,residential,675.0,3.0,22.5
45.4829316,-73.56185959999998,1.0,1881.0,Commercial,213.0,3.0,30.0
45.48304419999999,-73.5616608,1.0,1900.0,Commercial,372.0,3.0,30.0
45.483137,-73.56141699999998,2.0,1875.0,residential,519.0,2.0,15.0
45.4832521,-73.5612012,2.0,1985.0,residential,437.0,2.0,15.0
45.4833095,-73.5611217,2.0,1985.0,residential,431.0,2.0,15.0
45.4833711,-73.5609759,2.0,1985.0,residential,431.0,2.0,15.0
45.4834436,-73.56091059999999,2.0,1985.0,residential,431.0,2.0,15.0
45.483466,-73.560737,2.0,1985.0,residential,431.0,2.0,15.0
45.48356629999999,-73.5606878,2.0,1985.0,residential,342.0,2.0,15.0
45.4836162,-73.5605985,2.0,1985.0,residential,391.0,2.0,15.0
45.484466,-73.55922199999998,6.0,1890.0,residential,260.0,3.0,22.5
45.4845855,-73.5591431,3.0,1875.0,residential,273.0,3.0,22.5
45.4846783,-73.5590217,2.0,1875.0,residential,233.0,2.0,15.0
45.4848007,-73.55877570000001,2.0,1885.0,residential,160.0,2.0,15.0
