,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
106,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
107,ROOFTOP,"396 Rue de la Concorde, Montréal, QC H3A 1J5, Canada",ChIJIZ3SrkgayUwRm3g9pXpbL3Q,"396 rue de la Concorde  (MTL), Montreal,Canada",45.5070011,-73.5707724,1,H3A 1J5,OK,street_address
108,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
109,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
110,ROOFTOP,"2133 Rue de Bleury, Montréal, QC H3A 2K2, Canada",ChIJr5u-3UgayUwRQQH6r5CTq3Y,"2133 rue De Bleury  (MTL), Montreal,Canada",45.5082236,-73.5706403,1,H3A 2K2,OK,premise
111,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
112,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
113,ROOFTOP,"2127 Rue de Bleury, Montréal, QC H3A 2K2, Canada",ChIJf1mm3UgayUwRWiHDwnMJ3u8,"2127 rue De Bleury  (MTL), Montreal,Canada",45.5081683,-73.5704337,1,H3A 2K2,OK,street_address
114,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
115,ROOFTOP,"2123 Rue de Bleury, Montréal, QC H3A 2K2, Canada",ChIJDyvl3EgayUwRFGDCQc0uC2I,"2123 rue De Bleury  (MTL), Montreal,Canada",45.5081271,-73.5705237,1,H3A 2K2,OK,street_address
116,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
117,ROOFTOP,"2117 Rue de Bleury, Montréal, QC H3A 2K2, Canada",ChIJr8mi3EgayUwRo1SUzOyhhj4,"2117 rue De Bleury  (MTL), Montreal,Canada",45.50810190000001,-73.5704179,1,H3A 2K2,OK,street_address
118,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
119,ROOFTOP,"2105 Rue de Bleury, Montréal, QC H3A 2K2, Canada",ChIJgY8W20gayUwRpr2UisLCaqM,"2105 rue De Bleury  (MTL), Montreal,Canada",45.508062,-73.5702589,1,H3A 2K2,OK,street_address
120,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
121,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
122,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
123,ROOFTOP,"2067 Rue de Bleury, Montréal, QC H3A 2K2, Canada",ChIJS6c90kgayUwRQCM9XAtPa9o,"2067 rue De Bleury  (MTL), Montreal,Canada",45.5079401,-73.5696008,1,H3A 2K2,OK,premise
124,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
125,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
126,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
127,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
128,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
129,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
130,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
131,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
132,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
133,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
134,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
135,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
136,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
137,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
138,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
139,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
140,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
141,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
142,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
143,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
144,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
145,ROOFTOP,"1067 Rue de Bleury, Montréal, QC H2Z 1N1, Canada",ChIJnSz4oloayUwRuQtE8rksYiA,"1067 rue De Bleury  (MTL), Montreal,Canada",45.5045815,-73.562839,1,H2Z 1N1,OK,street_address
146,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
147,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
148,ROOFTOP,"315 Rue de la Gauchetière O, Montréal, QC H2Z 1C8, Canada",ChIJsRZcmFoayUwRPOD_tkNfw7k,"315 rue De La Gauchetière Ouest  (MTL), Montreal,Canada",45.5045127,-73.5627658,1,H2Z 1C8,OK,premise
149,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
150,ROOFTOP,"204 Rue de l'Hôpital, Montréal, QC H2Y 1V8, Canada",ChIJS1nVw1kayUwRYVaaQpM6Mzk,"204 rue de l' Hôpital  (MTL), Montreal,Canada",45.503252,-73.55668399999999,1,H2Y 1V8,OK,street_address
151,ROOFTOP,"1025 Rue de Bleury, Montréal, QC H2Z 1M7, Canada",ChIJqxijkVoayUwRuGqaMysAVxk,"1025 rue De Bleury  (MTL), Montreal,Canada",45.5043447,-73.56218199999999,1,H2Z 1M7,OK,street_address
152,ROOFTOP,"1021 Rue de Bleury, Montréal, QC H2Z 1M7, Canada",ChIJm48sjloayUwRDweFdtBfiyg,"1021 rue De Bleury  (MTL), Montreal,Canada",45.504204,-73.5621699,1,H2Z 1M7,OK,street_address
153,ROOFTOP,"408 Rue Saint-François-Xavier, Montréal, QC H2Y 2S9, Canada",ChIJ4T26ylkayUwRJwRAeq8ySx0,"408 rue Saint-François-Xavier  (MTL), Montreal,Canada",45.5026916,-73.5557108,1,H2Y 2S9,OK,street_address
154,ROOFTOP,"434 Rue Saint-François-Xavier, Montréal, QC H2Y 2T3, Canada",ChIJ2XTZxVkayUwR6Il8_ejS4c0,"434 rue Saint-François-Xavier  (MTL), Montreal,Canada",45.5031992,-73.55623489999999,1,H2Y 2T3,OK,street_address
155,ROOFTOP,"430 Rue Saint-François-Xavier, Montréal, QC H2Y 2T3, Canada",ChIJrw1AxlkayUwRc_Z66ywMpZc,"430 rue Saint-François-Xavier  (MTL), Montreal,Canada",45.5030903,-73.5562346,1,H2Y 2T3,OK,premise
156,ROOFTOP,"3422 Av du Parc, Montréal, QC H2X 2H5, Canada",ChIJ3Rba_kgayUwRbS9YL-kLFpU,"3422 avenue du Parc  (MTL), Montreal,Canada",45.5085682,-73.5719484,1,H2X 2H5,OK,street_address
157,ROOFTOP,"423 Rue Saint Nicolas, Montréal, QC H2Y 2P4, Canada",ChIJ9eShsVkayUwRXphkgFXgGhQ,"423 rue Saint-Nicolas  (MTL), Montreal,Canada",45.5023192,-73.5561163,1,H2Y 2P4,OK,street_address
158,ROOFTOP,"410 Rue Saint Nicolas, Montréal, QC H2Y 2P5, Canada",ChIJRXBjq1kayUwRhdo8_t_TB-c,"410 rue Saint-Nicolas  (MTL), Montreal,Canada",45.50202789999999,-73.5562728,1,H2Y 2P5,OK,premise
159,ROOFTOP,"451 Rue Saint Jean, Montréal, QC H2Y 2R5, Canada",ChIJG5DBvFkayUwRBge52Ez3SGc,"451 rue Saint-Jean  (MTL), Montreal,Canada",45.50246930000001,-73.55706889999999,1,H2Y 2R5,OK,street_address
160,ROOFTOP,"3458 Av du Parc, Montréal, QC H2X 2H5, Canada",ChIJjeOrskkayUwRmzd5CBRe3WU,"3458 avenue du Parc  (MTL), Montreal,Canada",45.5089737,-73.5728085,1,H2X 2H5,OK,street_address
161,ROOFTOP,"486 Rue Saint Jean, Montréal, QC H2Y 1T3, Canada",ChIJKwwaklkayUwRfxfroMvM-Jk,"486 rue Saint-Jean  (MTL), Montreal,Canada",45.50286070000001,-73.5578933,1,H2Y 1T3,OK,street_address
162,ROOFTOP,"3462 Av du Parc, Montréal, QC H2X 2H5, Canada",ChIJs6YgTUgayUwRCBDcrqkXO3g,"3462 avenue du Parc  (MTL), Montreal,Canada",45.5089966,-73.5729565,1,H2X 2H5,OK,premise
163,ROOFTOP,"486 Rue Saint Jean, Montréal, QC H2Y 1T3, Canada",ChIJKwwaklkayUwRfxfroMvM-Jk,"486 rue Saint-Jean  (MTL), Montreal,Canada",45.50286070000001,-73.5578933,1,H2Y 1T3,OK,street_address
164,ROOFTOP,"486 Rue Saint Jean, Montréal, QC H2Y 1T3, Canada",ChIJKwwaklkayUwRfxfroMvM-Jk,"486 rue Saint-Jean  (MTL), Montreal,Canada",45.50286070000001,-73.5578933,1,H2Y 1T3,OK,street_address
165,ROOFTOP,"3474 Av du Parc, Montréal, QC H2X 2H5, Canada",ChIJQcFVtEkayUwR-rqiHQWm-bg,"3474 avenue du Parc  (MTL), Montreal,Canada",45.509181,-73.57327169999999,1,H2X 2H5,OK,street_address
166,ROOFTOP,"3480 Av du Parc, Montréal, QC H2X 2H5, Canada",ChIJreVitUkayUwR1skU4q-Ga8Q,"3480 avenue du Parc  (MTL), Montreal,Canada",45.5091259,-73.5734417,1,H2X 2H5,OK,premise
167,ROOFTOP,"3486 Av du Parc, Montréal, QC H2X 2H5, Canada",ChIJtSiKtUkayUwRo35KH7zBggQ,"3486 avenue du Parc  (MTL), Montreal,Canada",45.5092589,-73.5734459,1,H2X 2H5,OK,street_address
168,ROOFTOP,"3498 Av du Parc, Montréal, QC H2X 2H5, Canada",ChIJKzvSy0kayUwRFouGw9_gLvs,"3498 avenue du Parc  (MTL), Montreal,Canada",45.5091901,-73.5736878,1,H2X 2H5,OK,street_address
169,ROOFTOP,"3654 Av du Parc, Montréal, QC H2X 2J1, Canada",ChIJxUMHaDYayUwRYRTuaPbifHI,"3654 avenue du Parc  (MTL), Montreal,Canada",45.5107692,-73.5767485,1,H2X 2J1,OK,street_address
170,ROOFTOP,"3678 Av du Parc, Montréal, QC H2X 2J1, Canada",ChIJQ4ksZzYayUwR9VEIK23psKM,"3678 avenue du Parc  (MTL), Montreal,Canada",45.5109226,-73.5770696,1,H2X 2J1,OK,street_address
171,ROOFTOP,"3688 Av du Parc, Montréal, QC H2X 2J1, Canada",ChIJJYAcYTYayUwR_a3yHD2HVTs,"3688 avenue du Parc  (MTL), Montreal,Canada",45.5109815,-73.5771912,1,H2X 2J1,OK,street_address
172,ROOFTOP,"350 Rue Prince Arthur O, Montréal, QC H2X 3R2, Canada",ChIJ7fKhQTYayUwRBTxs-MtZTRg,"350 rue Prince-Arthur Ouest  (MTL), Montreal,Canada",45.5100707,-73.5756385,1,H2X 3R2,OK,street_address
173,ROOFTOP,"3487 Av du Parc, Montréal, QC H2X 2H6, Canada",ChIJg7vNuUkayUwREbQOEmt54Ss,"3487 avenue du Parc  (MTL), Montreal,Canada",45.5095126,-73.5731232,1,H2X 2H6,OK,premise
174,ROOFTOP,"3485 Av du Parc, Montréal, QC H2X 2H6, Canada",ChIJf-tqt0kayUwRLdmUcxXx9XY,"3485 avenue du Parc  (MTL), Montreal,Canada",45.5095332,-73.5730064,1,H2X 2H6,OK,premise
175,ROOFTOP,"3481 Av du Parc, Montréal, QC H2X 2H6, Canada",ChIJnRRNsUkayUwRcY6FRrr1WdY,"3481 avenue du Parc  (MTL), Montreal,Canada",45.5094704,-73.5729649,1,H2X 2H6,OK,street_address
176,ROOFTOP,"3475 Av du Parc, Montréal, QC H2X 2H6, Canada",ChIJraRLsEkayUwRazNmbvhsCLg,"3475 avenue du Parc  (MTL), Montreal,Canada",45.5094278,-73.572676,1,H2X 2H6,OK,premise
177,ROOFTOP,"3467 Av du Parc, Montréal, QC H2X 2H6, Canada",ChIJUb0eskkayUwREgsBe5bJdUA,"3467 avenue du Parc  (MTL), Montreal,Canada",45.5092305,-73.5727172,1,H2X 2H6,OK,street_address
178,ROOFTOP,"3463 Av du Parc, Montréal, QC H2X 2H5, Canada",ChIJNUBCyUkayUwRMhBKl_E_pyw,"3463 avenue du Parc  (MTL), Montreal,Canada",45.5092101,-73.5726055,1,H2X 2H5,OK,street_address
179,ROOFTOP,"3457 Av du Parc, Montréal, QC H2X 2H6, Canada",ChIJNW9SrEkayUwRE2gKnY3o7Dk,"3457 avenue du Parc  (MTL), Montreal,Canada",45.5090943,-73.57248940000001,1,H2X 2H6,OK,street_address
180,ROOFTOP,"3451 Av du Parc, Montréal, QC H2X 2H6, Canada",ChIJez19q0kayUwR7I8wL2uDJwc,"3451 avenue du Parc  (MTL), Montreal,Canada",45.5090049,-73.5723404,1,H2X 2H6,OK,street_address
181,ROOFTOP,"1054 Rue Anderson, Montréal, QC H2Z 1L9, Canada",ChIJn9Bon1oayUwRPSoEiFpDwwg,"1054 rue Anderson  (MTL), Montreal,Canada",45.5048222,-73.5626091,1,H2Z 1L9,OK,street_address
182,ROOFTOP,"1058 Rue Anderson, Montréal, QC H2Z 1L9, Canada",ChIJr53WoVoayUwRsKpKQdLm4So,"1058 rue Anderson  (MTL), Montreal,Canada",45.504886,-73.5626994,1,H2Z 1L9,OK,premise
183,ROOFTOP,"1062 Rue Anderson, Montréal, QC H2Z 1L9, Canada",ChIJiyi1oVoayUwRtjRmsgI22gM,"1062 rue Anderson  (MTL), Montreal,Canada",45.50489899999999,-73.56274400000001,1,H2Z 1L9,OK,street_address
184,ROOFTOP,"1066 Rue Anderson, Montréal, QC H2Z 1L9, Canada",ChIJ-xpYoFoayUwRxL4Ck9FJvEc,"1066 rue Anderson  (MTL), Montreal,Canada",45.5049494,-73.5628028,1,H2Z 1L9,OK,street_address
185,ROOFTOP,"1070 Rue Anderson, Montréal, QC H2Z 1L9, Canada",ChIJa-vuoFoayUwRkg5jP5bVaqU,"1070 rue Anderson  (MTL), Montreal,Canada",45.5049706,-73.5628649,1,H2Z 1L9,OK,street_address
186,ROOFTOP,"1107 Rue Anderson, Montréal, QC H2Z 1M1, Canada",ChIJsQtVAVAayUwROZnCi9ZXDkc,"1107 rue Anderson  (MTL), Montreal,Canada",45.5054695,-73.563559,1,H2Z 1M1,OK,street_address
187,ROOFTOP,"1103 Rue Anderson, Montréal, QC H2Z 1M1, Canada",ChIJeQeVBlAayUwR33pe2rqnJGo,"1103 rue Anderson  (MTL), Montreal,Canada",45.5053963,-73.5634747,1,H2Z 1M1,OK,street_address
188,ROOFTOP,"1099 Rue Anderson, Montréal, QC H2Z 1M1, Canada",ChIJpTlcBlAayUwRPK7Wq78B6ok,"1099 rue Anderson  (MTL), Montreal,Canada",45.50535929999999,-73.5633708,1,H2Z 1M1,OK,street_address
189,ROOFTOP,"1095 Rue Anderson, Montréal, QC H2Z 1M1, Canada",ChIJ1UcRBlAayUwRfI5ORMpeZwI,"1095 rue Anderson  (MTL), Montreal,Canada",45.505376,-73.563256,1,H2Z 1M1,OK,street_address
190,ROOFTOP,"1087 Rue Anderson, Montréal, QC H2Z 1M1, Canada",ChIJ4WTDCFAayUwR2LNrPlllxWk,"1087 rue Anderson  (MTL), Montreal,Canada",45.5053027,-73.5630527,1,H2Z 1M1,OK,premise
191,RANGE_INTERPOLATED,"1074 Rue Jeanne-Mance, Montréal, QC H2Z 1L7, Canada",EjQxMDc0IFJ1ZSBKZWFubmUtTWFuY2UsIE1vbnRyw6lhbCwgUUMgSDJaIDFMNywgQ2FuYWRhIhsSGQoUChIJj1x1DlAayUwR6iCJPav4oIwQsgg,"1074 rue Jeanne-Mance  (MTL), Montreal,Canada",45.505398,-73.5624847,1,H2Z 1L7,OK,street_address
192,RANGE_INTERPOLATED,"1078 Rue Jeanne-Mance, Montréal, QC H2Z 1L7, Canada",EjQxMDc4IFJ1ZSBKZWFubmUtTWFuY2UsIE1vbnRyw6lhbCwgUUMgSDJaIDFMNywgQ2FuYWRhIhsSGQoUChIJj1x1DlAayUwR6iCJPav4oIwQtgg,"1078 rue Jeanne-Mance  (MTL), Montreal,Canada",45.5054262,-73.56254489999999,1,H2Z 1L7,OK,street_address
193,ROOFTOP,"1082 Rue Jeanne-Mance, Montréal, QC H2Z 1L7, Canada",ChIJO-LKDVAayUwR4kIE0yx28t4,"1082 rue Jeanne-Mance  (MTL), Montreal,Canada",45.5054915,-73.5626041,1,H2Z 1L7,OK,street_address
194,RANGE_INTERPOLATED,"1250 Rue Jeanne-Mance, Montréal, QC H2X, Canada",EiwxMjUwIFJ1ZSBKZWFubmUtTWFuY2UsIE1vbnRyw6lhbCwgUUMsIENhbmFkYSIbEhkKFAoSCdWmtb1PGslMESN_BzVjTnQ7EOIJ,"1250 rue Jeanne-Mance  (MTL), Montreal,Canada",45.5066577,-73.5656891,1,H2X,OK,street_address
195,RANGE_INTERPOLATED,"1101 Rue Jeanne-Mance, Montréal, QC H2Z 1W8, Canada",EjQxMTAxIFJ1ZSBKZWFubmUtTWFuY2UsIE1vbnRyw6lhbCwgUUMgSDJaIDFXOCwgQ2FuYWRhIhsSGQoUChIJj1x1DlAayUwR6yCJPav4oIwQzQg,"1101 rue Jeanne-Mance  (MTL), Montreal,Canada",45.505677,-73.5625702,1,H2Z 1W8,OK,street_address
196,RANGE_INTERPOLATED,"2020 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",EjQyMDIwIFJ1ZSBKZWFubmUtTWFuY2UsIE1vbnRyw6lhbCwgUUMgSDJYIDJKNSwgQ2FuYWRhIhsSGQoUChIJXzbvKkkayUwRkHYNBIREvLkQ5A8,"2020 rue Jeanne-Mance  (MTL), Montreal,Canada",45.508298,-73.5689893,1,H2X 2J5,OK,street_address
197,RANGE_INTERPOLATED,"2028 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",EjQyMDI4IFJ1ZSBKZWFubmUtTWFuY2UsIE1vbnRyw6lhbCwgUUMgSDJYIDJKNSwgQ2FuYWRhIhsSGQoUChIJXzbvKkkayUwRkHYNBIREvLkQ7A8,"2028 rue Jeanne-Mance  (MTL), Montreal,Canada",45.50836779999999,-73.56913329999999,1,H2X 2J5,OK,street_address
198,RANGE_INTERPOLATED,"2032 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",EjQyMDMyIFJ1ZSBKZWFubmUtTWFuY2UsIE1vbnRyw6lhbCwgUUMgSDJYIDJKNSwgQ2FuYWRhIhsSGQoUChIJXzbvKkkayUwRkHYNBIREvLkQ8A8,"2032 rue Jeanne-Mance  (MTL), Montreal,Canada",45.5084054,-73.5692107,1,H2X 2J5,OK,street_address
199,RANGE_INTERPOLATED,"2038 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",EjQyMDM4IFJ1ZSBKZWFubmUtTWFuY2UsIE1vbnRyw6lhbCwgUUMgSDJYIDJKNSwgQ2FuYWRhIhsSGQoUChIJXzbvKkkayUwRkHYNBIREvLkQ9g8,"2038 rue Jeanne-Mance  (MTL), Montreal,Canada",45.5084449,-73.56929219999999,1,H2X 2J5,OK,street_address
200,RANGE_INTERPOLATED,"2044 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",EjQyMDQ0IFJ1ZSBKZWFubmUtTWFuY2UsIE1vbnRyw6lhbCwgUUMgSDJYIDJKNSwgQ2FuYWRhIhsSGQoUChIJXzbvKkkayUwRkHYNBIREvLkQ_A8,"2044 rue Jeanne-Mance  (MTL), Montreal,Canada",45.5086232,-73.5692357,1,H2X 2J5,OK,street_address
201,ROOFTOP,"2048 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",ChIJneK_KUkayUwROx1sygZamIs,"2048 rue Jeanne-Mance  (MTL), Montreal,Canada",45.5085396,-73.569434,1,H2X 2J5,OK,premise
202,RANGE_INTERPOLATED,"2054 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",EjQyMDU0IFJ1ZSBKZWFubmUtTWFuY2UsIE1vbnRyw6lhbCwgUUMgSDJYIDJKNSwgQ2FuYWRhIhsSGQoUChIJJQY5JEkayUwRBg5pxmbOf4oQhhA,"2054 rue Jeanne-Mance  (MTL), Montreal,Canada",45.508569,-73.5695188,1,H2X 2J5,OK,street_address
203,RANGE_INTERPOLATED,"2066 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",EjQyMDY2IFJ1ZSBKZWFubmUtTWFuY2UsIE1vbnRyw6lhbCwgUUMgSDJYIDJKNSwgQ2FuYWRhIhsSGQoUChIJJQY5JEkayUwRBg5pxmbOf4oQkhA,"2066 rue Jeanne-Mance  (MTL), Montreal,Canada",45.5086485,-73.5696883,1,H2X 2J5,OK,street_address
204,RANGE_INTERPOLATED,"2070 Rue Jeanne-Mance, Montréal, QC H2X 2J5, Canada",EjQyMDcwIFJ1ZSBKZWFubmUtTWFuY2UsIE1vbnRyw6lhbCwgUUMgSDJYIDJKNSwgQ2FuYWRhIhsSGQoUChIJJQY5JEkayUwRBg5pxmbOf4oQlhA,"2070 rue Jeanne-Mance  (MTL), Montreal,Canada",45.50867849999999,-73.5697522,1,H2X 2J5,OK,street_address
